,track_id,genre_top,genres_all,split,subset
95609,139773,1235,"[18, 1235]",training,small
95610,139774,1235,"[18, 1235]",training,small
95611,139775,1235,"[18, 1235]",training,small
95612,139776,1235,"[18, 1235]",training,small
95613,139777,1235,"[18, 1235]",training,small
95615,139792,38,"[32, 38]",training,medium
95626,139804,38,"[32, 38]",training,small
95665,139844,12,"[27, 12]",training,medium
95683,139862,38,[38],training,small
95695,139875,38,"[38, 47]",training,medium
95696,139876,38,"[38, 47]",training,small
95707,139904,12,"[25, 12]",test,medium
95723,139925,12,"[25, 12]",test,medium
95731,139933,15,"[296, 468, 15]",test,small
95732,139934,15,"[296, 468, 15]",test,small
95733,139935,15,"[296, 468, 15]",test,small
95734,139936,15,"[296, 468, 15]",test,small
95735,139937,15,"[296, 468, 15]",test,small
95744,139948,15,"[183, 42, 236, 15]",training,medium
95745,139949,15,"[183, 42, 236, 15]",training,medium
95746,139950,15,"[183, 42, 236, 15]",training,medium
95747,139951,15,"[183, 42, 236, 15]",training,medium
95748,139952,15,"[183, 42, 236, 15]",training,medium
95749,139953,15,"[183, 42, 236, 15]",training,medium
95750,139954,15,"[183, 42, 236, 15]",training,small
95785,139990,15,"[337, 182, 15]",training,small
95786,139991,15,"[337, 182, 15]",training,small
95787,139992,15,"[337, 182, 15]",training,small
95788,139993,15,"[337, 182, 15]",training,small
95789,139994,15,"[337, 182, 15]",training,small
95790,139995,15,"[337, 182, 15]",training,small
95791,139996,15,"[495, 236, 15]",test,medium
95792,139997,15,"[495, 236, 15]",test,medium
95793,139998,15,"[495, 236, 15]",test,medium
95794,139999,15,"[495, 236, 15]",test,medium
95795,140000,15,"[495, 236, 15]",test,medium
95796,140001,15,"[495, 236, 15]",test,medium
95797,140002,15,"[495, 236, 15]",test,medium
95798,140003,15,"[495, 236, 15]",test,medium
95799,140004,15,"[495, 236, 15]",test,medium
95800,140005,15,"[495, 236, 15]",test,medium
95830,140043,12,"[404, 27, 12, 85]",test,small
95831,140044,12,"[66, 27, 12, 85]",test,medium
95832,140046,12,"[12, 45, 53, 89, 58, 25]",test,medium
95900,140119,12,"[25, 12]",test,medium
95901,140120,38,"[32, 38]",training,medium
95908,140134,15,"[181, 15]",training,small
95909,140135,15,"[181, 15]",training,small
95929,140194,12,"[25, 12]",test,medium
95930,140195,12,"[25, 12]",test,medium
95932,140197,12,"[25, 12]",test,medium
95970,140247,12,"[25, 12]",test,medium
95981,140258,15,"[400, 495, 182, 15]",training,small
95982,140259,15,"[400, 495, 182, 15]",training,small
95983,140260,15,"[400, 495, 182, 15]",training,small
95984,140261,15,"[400, 495, 182, 15]",training,small
95985,140262,15,"[400, 495, 182, 15]",training,small
95986,140263,15,"[400, 495, 182, 15]",training,small
95988,140266,38,"[514, 38]",training,small
95989,140267,15,[15],validation,medium
95995,140274,15,[15],training,medium
95998,140277,15,[15],training,medium
96009,140288,15,[15],training,medium
96011,140290,15,[15],training,medium
96014,140293,15,[15],validation,medium
96017,140296,15,[15],training,medium
96020,140299,15,[15],training,medium
96022,140301,15,[15],validation,medium
96023,140303,15,[15],training,medium
96024,140304,15,[15],test,medium
96025,140305,15,[15],training,medium
96026,140306,15,[15],training,medium
96035,140315,38,"[38, 47]",training,medium
96036,140316,38,"[38, 47]",training,small
96037,140317,15,"[236, 15]",training,medium
96038,140318,15,"[236, 15]",training,medium
96039,140319,15,"[236, 15]",training,medium
96040,140320,15,"[236, 15]",training,medium
96041,140321,15,"[236, 15]",training,medium
96042,140322,15,"[236, 15]",training,medium
96043,140323,15,"[236, 15]",training,medium
96044,140324,15,"[236, 15]",training,medium
96049,140329,15,"[236, 15]",training,medium
96050,140330,15,"[236, 15]",training,medium
96051,140331,15,"[236, 15]",training,medium
96052,140332,15,"[236, 15]",training,medium
96053,140333,15,"[236, 15]",training,medium
96054,140334,15,"[236, 15]",training,medium
96055,140335,15,"[236, 15]",training,medium
96056,140336,15,"[236, 15]",training,medium
96057,140337,15,"[236, 15]",training,medium
96058,140338,15,"[236, 15]",training,medium
96059,140339,15,"[236, 15]",training,medium
96060,140340,15,"[236, 15]",training,medium
96061,140341,15,"[236, 15]",training,medium
96062,140342,15,"[236, 15]",training,medium
96063,140343,15,"[236, 15]",training,medium
96064,140344,15,"[236, 15]",training,small
96065,140345,15,[15],test,medium
96067,140347,15,[15],training,medium
96081,140363,15,"[495, 15]",training,medium
96082,140365,15,"[495, 15]",training,medium
96083,140366,15,"[495, 15]",training,medium
96084,140367,15,"[495, 15]",training,medium
96085,140368,15,"[495, 15]",training,medium
96086,140369,15,"[495, 15]",training,medium
96087,140370,15,"[495, 15]",training,medium
96088,140371,15,"[495, 15]",training,medium
96089,140372,15,"[495, 15]",training,medium
96090,140373,15,"[495, 15]",training,medium
96091,140374,15,"[495, 15]",training,medium
96092,140375,15,"[495, 15]",training,medium
96093,140376,15,"[495, 15]",training,medium
96094,140377,15,"[495, 15]",training,medium
96095,140378,15,"[495, 15]",training,medium
96096,140379,15,"[495, 15]",training,medium
96097,140380,15,"[495, 15]",training,medium
96099,140383,12,"[25, 27, 12]",training,medium
96100,140384,15,"[286, 15]",training,medium
96101,140385,15,"[286, 15]",training,medium
96102,140386,15,"[286, 15]",training,medium
96103,140387,15,"[286, 15]",training,medium
96135,140419,12,"[25, 12]",test,medium
96137,140421,12,"[66, 12]",training,small
96180,140506,12,"[25, 12]",test,medium
96220,140561,15,"[181, 182, 15]",training,medium
96221,140562,15,"[181, 182, 15]",training,medium
96222,140563,15,"[181, 182, 15]",training,medium
96223,140564,15,"[181, 182, 15]",training,small
96224,140565,15,"[181, 182, 15]",training,small
96225,140566,15,"[181, 182, 15]",training,small
96233,140576,12,"[25, 12]",training,small
96236,140579,9,"[169, 9]",training,medium
96240,140583,17,"[17, 103]",validation,small
96241,140584,2,"[81, 2, 92]",training,small
96244,140587,12,"[25, 66, 12]",training,medium
96257,140601,21,[21],training,medium
96258,140602,21,[21],training,medium
96262,140606,21,[21],training,medium
96263,140607,21,[21],training,medium
96265,140609,21,[21],test,small
96266,140610,21,[21],test,medium
96267,140611,21,[21],test,medium
96268,140612,21,[21],test,medium
96269,140613,21,[21],test,medium
96270,140614,21,[21],test,medium
96271,140615,21,[21],test,medium
96272,140616,21,[21],test,medium
96273,140617,21,[21],test,medium
96274,140618,21,[21],test,medium
96275,140619,21,[21],test,medium
96276,140620,21,[21],test,small
96277,140621,21,[21],test,small
96278,140622,21,[21],test,medium
96279,140623,21,[21],test,small
96280,140624,21,[21],test,medium
96281,140625,21,[21],test,small
96282,140626,21,[21],test,small
96377,140788,17,"[33, 17, 94]",training,small
96378,140789,17,"[33, 17, 94]",training,small
96379,140790,17,"[33, 17, 94]",training,small
96380,140791,17,"[33, 17, 94]",training,small
96381,140792,17,"[33, 17, 94]",training,medium
96382,140794,17,"[33, 17, 94]",training,small
96420,140838,12,"[58, 12]",training,medium
96421,140839,12,"[58, 12]",training,medium
96440,140871,17,"[17, 103]",training,small
96441,140872,17,"[17, 103]",training,small
96442,140873,17,"[17, 103]",training,small
96443,140874,17,"[17, 103]",training,small
96444,140875,17,"[17, 103]",training,small
96471,140922,15,"[296, 236, 15]",test,small
96472,140923,15,"[296, 236, 15]",test,small
96473,140924,15,"[296, 236, 15]",test,small
96474,140925,15,"[296, 236, 15]",test,small
96475,140926,15,"[296, 236, 15]",test,small
96476,140927,15,"[495, 236, 15]",test,medium
96477,140928,15,"[495, 236, 15]",test,medium
96478,140929,15,"[495, 236, 15]",test,medium
96479,140930,15,"[495, 236, 15]",test,medium
96480,140932,15,"[495, 236, 15]",test,medium
96481,140933,15,"[495, 236, 15]",test,small
96482,140934,15,"[495, 236, 15]",test,small
96483,140935,38,[38],validation,small
96487,140939,38,[38],validation,small
96489,140941,5,"[322, 5]",training,medium
96490,140942,5,"[322, 5]",training,medium
96491,140943,5,"[322, 5]",training,medium
96492,140944,5,"[322, 5]",training,medium
96493,140945,5,"[322, 5]",training,medium
96494,140946,5,"[322, 5]",training,medium
96496,140948,5,"[322, 5]",training,medium
96497,140949,5,"[322, 5]",training,medium
96498,140950,5,"[322, 5]",training,medium
96499,140951,5,"[322, 5]",training,medium
96500,140952,5,"[322, 5]",training,medium
96550,141059,15,[15],training,medium
96554,141063,15,[15],training,medium
96559,141074,1235,"[18, 1235]",training,small
96561,141076,38,"[32, 38]",training,medium
96590,141115,21,"[811, 21]",validation,medium
96596,141121,21,"[811, 21]",validation,medium
96597,141122,21,"[811, 21]",validation,medium
96609,141134,1235,"[107, 1235]",training,medium
96610,141135,1235,"[107, 1235]",training,medium
96611,141136,1235,"[107, 1235]",training,medium
96612,141137,1235,"[107, 1235]",training,small
96613,141138,1235,"[107, 1235]",training,medium
96614,141139,1235,"[107, 1235]",training,small
96616,141141,1235,"[107, 1235]",training,small
96617,141143,1235,"[107, 1235]",training,small
96618,141144,1235,"[18, 1235]",training,small
96619,141157,21,"[100, 21]",training,medium
96620,141158,21,"[100, 21]",training,medium
96621,141159,21,"[100, 21]",training,medium
96622,141160,21,"[100, 21]",training,medium
96623,141161,21,"[100, 21]",training,medium
96624,141162,21,"[100, 21]",training,medium
96625,141163,21,"[100, 21]",training,medium
96626,141164,21,"[100, 21]",training,small
96627,141165,21,"[100, 21]",training,medium
96628,141166,21,"[100, 21]",training,small
96629,141167,21,"[100, 21]",training,small
96630,141168,21,"[100, 21]",training,small
96632,141170,12,"[71, 12, 45, 53, 25]",training,medium
96633,141171,12,"[71, 12, 45, 53, 25]",training,medium
96634,141172,12,"[71, 12, 45, 53, 25]",training,medium
96635,141173,12,"[71, 12, 45, 53, 25]",training,small
96640,141179,10,"[10, 362]",training,small
96641,141180,10,"[10, 362]",training,small
96642,141181,10,"[10, 362]",training,small
96643,141182,10,"[10, 362]",training,small
96664,141228,12,"[25, 12]",test,medium
96666,141230,15,"[181, 15]",training,medium
96667,141231,15,"[181, 15]",training,medium
96688,141264,38,"[32, 38]",training,small
96703,141282,1235,"[107, 18, 1235]",training,small
96704,141283,1235,"[107, 18, 1235]",training,small
96705,141284,1235,"[107, 18, 1235]",training,small
96706,141285,1235,"[107, 18, 1235]",training,small
96707,141286,1235,"[107, 18, 1235]",training,small
96708,141287,1235,"[107, 18, 1235]",training,small
96709,141288,1235,"[107, 18, 1235]",training,small
96710,141289,1235,"[107, 18, 1235]",training,small
96711,141290,1235,"[107, 18, 1235]",training,small
96712,141291,1235,"[107, 18, 1235]",training,small
96713,141292,1235,"[107, 18, 1235]",training,small
96714,141293,1235,"[107, 18, 1235]",training,small
96715,141295,1235,"[107, 18, 1235]",training,small
96716,141296,1235,"[107, 18, 1235]",training,small
96717,141297,1235,"[107, 18, 1235]",training,small
96719,141299,1235,"[107, 18, 1235]",training,small
96720,141300,1235,"[107, 18, 1235]",training,small
96723,141303,1235,"[107, 18, 1235]",training,small
96724,141304,21,"[539, 100, 21]",training,small
96727,141310,15,"[296, 182, 15]",training,small
96748,141331,12,"[25, 12]",test,medium
96758,141368,21,[21],training,medium
96759,141369,21,[21],training,medium
96760,141370,21,[21],training,medium
96761,141371,21,[21],training,medium
96762,141372,21,[21],training,medium
96763,141373,21,[21],training,medium
96764,141374,21,[21],training,medium
96765,141375,21,[21],training,small
96782,141392,12,"[25, 12]",test,medium
96784,141394,12,"[25, 12]",test,medium
96801,141412,12,"[27, 12]",training,medium
96802,141413,12,"[27, 12]",training,medium
96803,141414,12,"[27, 12]",training,medium
96804,141415,12,"[27, 12]",training,medium
96805,141416,12,"[27, 12]",training,medium
96807,141434,12,"[25, 12]",test,medium
96861,141561,21,"[100, 21]",training,small
96862,141562,21,"[100, 21]",training,small
96863,141563,21,"[100, 21]",training,medium
96864,141564,21,"[100, 21]",training,small
96865,141565,21,"[100, 21]",training,medium
96866,141566,21,"[100, 21]",training,small
96867,141567,21,"[100, 21]",training,small
96868,141568,21,"[100, 21]",training,small
96869,141569,21,"[100, 21]",training,small
96884,141590,2,"[2, 79]",training,small
96885,141591,2,"[2, 79]",training,small
96886,141592,2,"[2, 79]",training,small
96887,141593,2,"[2, 79]",training,small
96888,141594,2,"[2, 79]",training,small
96910,141616,15,"[42, 468, 15]",test,small
96911,141617,15,"[42, 468, 15]",test,small
96912,141618,15,"[42, 468, 15]",test,small
96913,141619,15,"[42, 468, 15]",test,small
96917,141735,21,"[539, 21]",validation,small
96919,141842,12,"[25, 12]",training,medium
96920,141843,12,"[25, 12]",training,medium
96921,141845,15,[15],training,medium
96923,141847,15,[15],training,medium
96924,141848,15,[15],training,medium
96925,141849,12,[12],training,medium
96929,141853,12,[12],training,medium
96930,141854,12,[12],training,medium
96932,141856,12,[12],training,medium
96933,141857,12,[12],training,medium
96945,141869,15,"[181, 15]",training,medium
96946,141870,15,"[181, 15]",training,medium
96947,141871,15,"[181, 15]",training,medium
96948,141872,15,"[181, 15]",training,medium
96949,141873,15,"[181, 15]",training,small
96950,141874,15,"[181, 15]",training,small
96951,141875,15,"[181, 15]",training,small
96952,141876,1235,"[18, 1235]",training,small
96953,141877,12,"[31, 12, 167]",test,small
96954,141878,12,"[31, 12, 167]",test,small
96968,141892,12,"[12, 70]",training,medium
96969,141893,12,"[12, 70]",training,medium
96970,141894,12,"[12, 31]",training,small
96971,141895,12,"[12, 70]",training,medium
96976,141901,10,"[10, 76]",training,small
96977,141902,10,"[10, 76]",training,small
96978,141903,10,"[10, 76]",training,small
97017,141967,15,[15],training,medium
97018,141968,15,[15],training,medium
97019,141969,15,[15],training,medium
97020,141970,15,[15],training,medium
97021,141972,38,[38],training,small
97024,141975,38,[38],training,medium
97039,141990,15,[15],training,medium
97045,141997,12,"[25, 12]",test,medium
97081,142078,15,"[337, 468, 15]",training,small
97082,142079,15,"[337, 468, 15]",training,small
97083,142080,15,"[337, 468, 15]",training,small
97084,142081,15,"[337, 468, 15]",training,small
97085,142082,21,[21],training,small
97086,142083,21,[21],training,small
97087,142084,21,[21],training,small
97088,142085,21,[21],training,small
97089,142086,21,[21],training,small
97090,142087,21,[21],training,small
97091,142088,21,[21],training,small
97092,142089,21,[21],training,small
97094,142091,21,[21],training,small
97095,142092,21,[21],training,small
97096,142093,21,[21],training,small
97097,142094,1235,"[107, 18, 1235]",validation,small
97098,142096,1235,"[107, 18, 1235]",validation,small
97099,142097,1235,"[107, 18, 1235]",validation,small
97100,142098,1235,"[107, 18, 1235]",validation,small
97101,142099,12,"[25, 12]",test,medium
97123,142122,12,"[25, 12, 111]",training,medium
97124,142123,12,"[25, 12, 111]",training,medium
97126,142125,12,"[25, 12, 111]",training,medium
97127,142126,12,"[25, 12, 111]",training,medium
97128,142127,12,"[25, 12, 111]",training,medium
97129,142128,12,"[25, 12, 111]",training,small
97130,142129,17,"[17, 103]",training,small
97132,142131,17,"[17, 103]",training,medium
97133,142132,17,"[17, 103]",training,small
97134,142133,17,"[17, 103]",training,small
97136,142144,12,"[25, 12, 85]",training,medium
97137,142145,12,"[25, 12, 85]",training,medium
97139,142147,12,"[25, 12, 85]",training,medium
97140,142148,12,"[25, 12, 85]",training,medium
97141,142149,12,"[25, 12, 85]",training,medium
97142,142150,12,"[25, 12, 85]",training,medium
97256,142291,12,"[89, 12, 25]",training,medium
97257,142292,12,"[89, 12, 25]",training,medium
97259,142294,12,"[89, 12, 25]",training,medium
97261,142296,12,"[89, 12, 25]",training,medium
97262,142297,12,"[89, 12, 25]",training,medium
97263,142298,12,"[89, 12, 25]",training,medium
97264,142299,12,"[89, 12, 25]",training,medium
97265,142300,12,"[89, 12, 25]",training,medium
97266,142302,12,"[89, 12, 25]",training,medium
97267,142303,12,"[27, 12]",training,medium
97270,142306,12,"[27, 12]",training,medium
97271,142307,12,"[27, 12]",training,medium
97319,142358,21,[21],test,small
97320,142359,21,[21],test,small
97321,142360,21,[21],test,small
97322,142361,21,[21],test,small
97323,142362,21,[21],test,small
97330,142369,17,[17],training,medium
97333,142372,17,[17],training,medium
97334,142373,17,[17],training,medium
97335,142374,1235,"[107, 1235]",training,medium
97336,142375,1235,"[107, 1235]",training,medium
97337,142376,1235,"[107, 1235]",training,medium
97338,142377,1235,"[107, 1235]",training,medium
97339,142378,1235,"[107, 1235]",training,medium
97340,142379,1235,"[107, 1235]",training,medium
