
-------
Evaluating test score...

-------
epoch 1 | test_loss: 3.04 | 108.31s | 00:14:58
-------


=======
Batch size: 6 | Epochs: 30 | Learning rate: 0.0009 | Started: 23:26:31

epoch 1 | batch 50/3318 | loss: 2.05 | lr: 8.9871E-04 | 0.72s | 00:00:59
epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-05 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9959E-05 | 0.10s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 9 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9954E-05 | 0.07s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 9 | train_loss: 0.00 | acc: 1.00 | 0.03s | 00:00:02
-------

epoch 10 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9949E-05 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 10 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:02
-------

epoch 11 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9943E-05 | 0.09s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 11 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 12 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9938E-05 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 12 | train_loss: 0.00 | acc: 1.00 | 0.03s | 00:00:02
-------

epoch 13 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9933E-05 | 0.10s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 13 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 14 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9928E-05 | 0.10s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 14 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:03
-------

epoch 15 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9923E-05 | 0.07s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 15 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:03
-------

epoch 16 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9918E-05 | 0.07s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 16 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 17 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9913E-05 | 0.09s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 17 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:03
-------

epoch 18 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9907E-05 | 0.06s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 18 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:03
-------

epoch 19 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9902E-05 | 0.08s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 19 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:04
-------

epoch 20 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9897E-05 | 0.06s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 20 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:04
-------

epoch 21 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9892E-05 | 0.10s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 21 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:04
-------

epoch 22 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9887E-05 | 0.06s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 22 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:04
-------

epoch 23 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9882E-05 | 0.09s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 23 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:04
-------

epoch 24 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9877E-05 | 0.07s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 24 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:04
-------

epoch 25 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9871E-05 | 0.11s | 00:00:05

-------
Evaluating train score (2 batches)...

-------
epoch 25 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:05
-------

epoch 26 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9866E-05 | 0.07s | 00:00:05

-------
Evaluating train score (2 batches)...

-------
epoch 26 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:05
-------

epoch 27 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9861E-05 | 0.12s | 00:00:05

-------
Evaluating train score (2 batches)...

-------
epoch 27 | train_loss: 0.00 | acc: 1.00 | 0.04s | 00:00:05
-------

epoch 28 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9856E-05 | 0.07s | 00:00:05

-------
Evaluating train score (2 batches)...

-------
epoch 28 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:05
-------

epoch 29 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9851E-05 | 0.08s | 00:00:05

-------
Evaluating train score (2 batches)...

-------
epoch 29 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:05
-------

epoch 30 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9846E-05 | 0.07s | 00:00:06

-------
Evaluating train score (2 batches)...

-------
epoch 30 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:06
-------

epoch 31 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9841E-05 | 0.09s | 00:00:06

-------
Evaluating train score (2 batches)...

-------
epoch 31 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:06
-------

epoch 32 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9835E-05 | 0.09s | 00:00:06

-------
Evaluating train score (2 batches)...

-------
epoch 32 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:06
-------

epoch 33 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9830E-05 | 0.10s | 00:00:06

-------
Evaluating train score (2 batches)...

-------
epoch 33 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:06
-------

epoch 34 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9825E-05 | 0.07s | 00:00:06

-------
Evaluating train score (2 batches)...

-------
epoch 34 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:06
-------

epoch 35 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9820E-05 | 0.09s | 00:00:07

-------
Evaluating train score (2 batches)...

-------
epoch 35 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:07
-------

epoch 36 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9815E-05 | 0.09s | 00:00:07

-------
Evaluating train score (2 batches)...

-------
epoch 36 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:07
-------

epoch 37 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9810E-05 | 0.07s | 00:00:07

-------
Evaluating train score (2 batches)...

-------
epoch 37 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:07
-------

epoch 38 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9805E-05 | 0.07s | 00:00:07

-------
Evaluating train score (2 batches)...

-------
epoch 38 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:07
-------

epoch 39 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9799E-05 | 0.06s | 00:00:07

-------
Evaluating train score (2 batches)...

-------
epoch 39 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:07
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 9e-05 | Started: 12:43:00

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-05 | 0.09s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-05 | 0.08s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-05 | 0.08s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-05 | 0.10s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9959E-05 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------

epoch 9 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9954E-05 | 0.07s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 9 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:02
-------

epoch 10 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9949E-05 | 0.08s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 10 | train_loss: 16.12 | acc: 0.00 | 0.05s | 00:00:02
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 0.0009 | Started: 12:43:20

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-04 | 0.05s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-04 | 0.07s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-04 | 0.05s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-04 | 0.12s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9959E-04 | 0.08s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 9 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9954E-04 | 0.09s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 9 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 10 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9949E-04 | 0.08s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 10 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 11 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9943E-04 | 0.07s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 11 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 12 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9938E-04 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 12 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:02
-------

epoch 13 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9933E-04 | 0.05s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 13 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 14 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9928E-04 | 0.08s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 14 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:03
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 0.0009 | Started: 12:44:20

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-04 | 0.08s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-04 | 0.08s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-04 | 0.13s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-04 | 0.09s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 0.0009 | Started: 12:44:40

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-04 | 0.05s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-04 | 0.06s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-04 | 0.06s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-04 | 0.10s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.05s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-04 | 0.12s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9959E-04 | 0.07s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:02
-------

epoch 9 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9954E-04 | 0.07s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 9 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:02
-------

epoch 10 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9949E-04 | 0.11s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 10 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------

epoch 11 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9943E-04 | 0.10s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 11 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 12 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9938E-04 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 12 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 0.0009 | Started: 12:45:28

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-04 | 0.09s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-04 | 0.08s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-04 | 0.09s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-04 | 0.09s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-04 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9959E-04 | 0.08s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 0.0009 | Started: 12:45:47

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-04 | 0.10s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-04 | 0.08s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-04 | 0.08s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-04 | 0.08s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 5 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9974E-04 | 0.08s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 5 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:01
-------

epoch 6 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9969E-04 | 0.10s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 6 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 7 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9964E-04 | 0.09s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 7 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 8 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9959E-04 | 0.10s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 8 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 9 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9954E-04 | 0.09s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 9 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------

epoch 10 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9949E-04 | 0.08s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 10 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 11 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9943E-04 | 0.06s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 11 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:02
-------

epoch 12 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9938E-04 | 0.10s | 00:00:02

-------
Evaluating train score (2 batches)...

-------
epoch 12 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:02
-------

epoch 13 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9933E-04 | 0.09s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 13 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 14 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9928E-04 | 0.08s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 14 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:03
-------

epoch 15 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9923E-04 | 0.07s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 15 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 16 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9918E-04 | 0.10s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 16 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 17 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9913E-04 | 0.08s | 00:00:03

-------
Evaluating train score (2 batches)...

-------
epoch 17 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:03
-------

epoch 18 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9907E-04 | 0.08s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 18 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:04
-------

epoch 19 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9902E-04 | 0.08s | 00:00:04

-------
Evaluating train score (2 batches)...

-------
epoch 19 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:04
-------

epoch 20 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9897E-04 | 0.09s | 00:00:04
