,track_id,genre_top,genres_all
92191,135374,12,"[66, 12, 98]"
92192,135375,12,"[66, 12, 98]"
92306,135571,12,[12]
92315,135580,12,[12]
92359,135701,12,[12]
92360,135702,12,[12]
92361,135703,12,[12]
92362,135704,12,[12]
92363,135705,12,[12]
92440,135807,15,"[184, 15]"
92443,135810,15,"[184, 15]"
92444,135811,15,"[184, 15]"
92519,135986,15,"[495, 400, 15, 182, 286]"
92520,135987,15,"[495, 400, 15, 182, 286]"
92521,135988,15,"[495, 400, 15, 182, 286]"
92522,135989,15,"[495, 400, 15, 182, 286]"
92523,135990,15,"[495, 400, 15, 182, 286]"
92609,136084,5,"[322, 5]"
92610,136085,5,"[322, 5]"
92611,136086,5,"[322, 5]"
92612,136087,5,"[322, 5]"
92613,136088,5,"[322, 5]"
92614,136089,5,"[322, 5]"
92616,136091,12,"[89, 12, 25, 111]"
92617,136092,12,"[89, 12, 25, 111]"
92618,136093,12,"[89, 12, 25, 111]"
92619,136094,12,"[89, 12, 25, 111]"
92629,136105,12,"[25, 27, 12, 85]"
92630,136106,12,"[25, 27, 12, 85]"
92632,136108,12,"[25, 27, 12, 85]"
92633,136109,12,"[25, 27, 12, 85]"
92635,136111,12,"[25, 27, 12, 85]"
92636,136112,12,"[25, 27, 12, 85]"
92637,136113,12,"[25, 27, 12, 85]"
92655,136132,17,"[17, 33]"
92657,136134,17,"[17, 33]"
92658,136135,17,"[17, 33]"
92659,136136,17,"[17, 33]"
92660,136137,17,"[17, 33]"
92661,136138,17,"[17, 33]"
92762,136273,12,"[12, 85]"
92763,136274,12,"[12, 85]"
92764,136275,12,"[12, 85]"
92774,136318,15,"[400, 182, 15]"
92775,136319,15,"[400, 182, 15]"
92776,136320,15,"[400, 182, 15]"
92777,136321,15,"[400, 182, 15]"
92778,136322,15,"[400, 182, 15]"
92779,136323,15,"[400, 182, 15]"
92780,136324,15,"[400, 182, 15]"
92784,136331,1235,"[107, 18, 1235]"
92830,136400,12,"[25, 12, 31]"
92831,136401,12,"[25, 12, 31]"
92832,136402,12,"[25, 12, 31]"
92833,136403,12,"[25, 12, 31]"
92834,136404,12,"[25, 12, 31]"
92848,136420,15,"[400, 182, 15]"
92849,136424,15,"[400, 182, 15]"
92850,136427,15,"[400, 182, 15]"
92851,136428,15,"[400, 182, 15]"
92864,136449,21,[21]
92867,136455,15,[15]
92868,136457,12,"[26, 12]"
92869,136458,12,"[89, 25, 12]"
92872,136462,4,[4]
92873,136463,15,"[182, 15]"
92875,136465,21,[21]
92876,136466,21,[21]
92877,136467,21,[21]
92878,136468,21,[21]
92879,136469,21,[21]
92929,136523,38,"[41, 38, 247]"
93083,136705,12,"[404, 27, 12, 85]"
93084,136706,12,"[404, 27, 12, 85]"
93085,136707,12,"[404, 27, 12, 85]"
93086,136708,12,"[404, 27, 12, 85]"
93087,136709,12,"[404, 27, 12, 85]"
93088,136710,15,"[495, 286, 15]"
93089,136711,15,"[495, 286, 15]"
93090,136712,15,"[495, 286, 15]"
93091,136713,15,"[495, 286, 15]"
93092,136714,15,"[495, 286, 15]"
93093,136715,15,"[495, 286, 15]"
93094,136716,15,"[495, 286, 15]"
93095,136717,15,"[495, 286, 15]"
93096,136718,15,"[495, 286, 15]"
93097,136719,15,"[495, 286, 15]"
93234,136882,12,"[58, 12]"
93235,136883,12,"[58, 12]"
93272,136928,38,"[32, 38, 47]"
93273,136929,38,"[32, 38, 47]"
93274,136930,38,"[32, 38, 47]"
93276,136933,38,"[32, 38, 47]"
93333,136994,2,"[46, 2, 502]"
93334,136995,2,"[46, 2, 502]"
93362,137049,15,"[184, 15, 236, 183]"
93363,137050,15,"[184, 15, 236, 183]"
93364,137051,15,"[184, 15, 236, 183]"
93365,137052,15,"[184, 15, 236, 183]"
93366,137053,15,"[184, 15, 236, 183]"
93367,137054,15,"[184, 15, 236, 183]"
93426,137117,38,"[1, 247, 38, 41]"
93443,137135,38,"[1, 247, 38, 41]"
93454,137146,15,"[337, 495, 15]"
93455,137147,15,"[337, 495, 15]"
93456,137148,15,"[337, 495, 15]"
93457,137149,15,"[337, 495, 15]"
93458,137150,15,"[337, 495, 15]"
93459,137151,15,"[337, 495, 15]"
93460,137152,15,"[337, 495, 15]"
93473,137166,1235,"[267, 1235]"
93474,137167,1235,"[267, 1235]"
93475,137168,1235,"[267, 1235]"
93476,137169,1235,"[267, 1235]"
93477,137170,1235,"[267, 1235]"
93478,137171,1235,"[267, 1235]"
93479,137172,1235,"[267, 1235]"
93480,137173,1235,"[267, 1235]"
93481,137174,1235,"[267, 1235]"
93482,137175,1235,"[267, 1235]"
93483,137176,1235,"[267, 1235]"
93485,137178,15,"[495, 286, 15]"
93486,137179,15,"[495, 286, 15]"
93487,137180,15,"[495, 286, 15]"
93488,137181,15,"[495, 286, 15]"
93489,137182,15,"[495, 286, 15]"
93490,137183,15,"[495, 286, 15]"
93491,137184,15,"[495, 286, 15]"
93492,137198,12,"[440, 25, 12, 85]"
93493,137199,12,"[440, 25, 12, 85]"
93494,137200,12,"[440, 25, 12, 85]"
93495,137201,12,"[440, 25, 12, 85]"
93496,137202,12,"[440, 25, 12, 85]"
93497,137203,12,"[440, 25, 12, 85]"
93498,137204,12,"[440, 25, 12, 85]"
93499,137205,12,"[440, 25, 12, 85]"
93500,137206,12,"[440, 25, 12, 85]"
93501,137207,12,"[440, 25, 12, 85]"
93502,137208,12,"[440, 25, 12, 85]"
93503,137209,12,"[440, 25, 12, 85]"
93504,137210,12,"[440, 25, 12, 85]"
93505,137211,12,"[440, 25, 12, 85]"
93506,137212,12,"[440, 25, 12, 85]"
93507,137213,12,"[440, 25, 12, 85]"
93508,137214,12,"[440, 25, 12, 85]"
93550,137273,12,"[25, 12, 85]"
93551,137274,12,"[25, 12, 85]"
93552,137275,12,"[25, 12, 85]"
93553,137276,12,"[25, 12, 85]"
93554,137277,12,"[25, 12, 85]"
93555,137278,12,"[25, 12, 85]"
93614,137356,12,"[361, 12, 109, 439, 25, 31]"
93633,137390,15,"[495, 286, 15]"
93634,137391,15,"[495, 286, 15]"
93635,137392,15,"[495, 286, 15]"
93636,137393,15,"[495, 286, 15]"
93637,137394,15,"[495, 286, 15]"
93638,137395,15,"[495, 286, 15]"
93639,137396,15,"[495, 286, 15]"
93640,137397,15,"[495, 286, 15]"
93641,137398,15,"[495, 286, 15]"
93642,137399,15,"[495, 286, 15]"
93643,137400,15,"[495, 286, 15]"
93660,137417,12,"[25, 66, 12, 111]"
93661,137418,12,"[25, 66, 12, 111]"
93662,137419,12,"[25, 66, 12, 111]"
93663,137420,12,"[25, 66, 12, 111]"
93664,137421,12,"[25, 66, 12, 111]"
93665,137422,12,"[25, 66, 12, 111]"
93666,137423,12,"[25, 66, 12, 111]"
93667,137424,12,"[25, 66, 12, 111]"
93668,137425,12,"[25, 66, 12, 111]"
93669,137426,12,"[25, 66, 12, 111]"
93670,137427,15,"[181, 182, 15]"
93671,137428,15,"[181, 182, 15]"
93672,137429,15,"[181, 182, 15]"
93673,137430,15,"[181, 182, 15]"
93674,137431,15,"[181, 182, 15]"
93675,137432,15,"[181, 182, 15]"
93676,137433,15,"[181, 182, 15]"
93677,137434,15,"[181, 182, 15]"
93678,137435,15,"[181, 182, 15]"
93679,137436,15,"[181, 182, 15]"
93704,137461,15,"[495, 286, 15]"
93705,137462,15,"[495, 286, 15]"
93706,137463,15,"[495, 286, 15]"
93722,137484,38,"[41, 38, 247]"
93731,137494,38,"[32, 38]"
93734,137500,38,"[32, 38]"
93761,137539,15,"[236, 15]"
93763,137541,15,"[236, 15]"
93764,137542,15,"[236, 15]"
93771,137549,38,"[514, 38]"
93773,137551,38,"[514, 38]"
93774,137552,38,"[514, 38]"
93782,137560,38,"[514, 38]"
93783,137561,38,"[514, 38]"
93785,137563,38,"[514, 38]"
93786,137564,12,"[26, 12]"
93787,137565,12,"[26, 12]"
93788,137566,12,"[26, 12]"
93789,137567,12,"[26, 12]"
93800,137578,12,"[101, 12, 109, 25, 31]"
93801,137579,12,"[101, 12, 109, 25, 31]"
93803,137581,12,"[101, 12, 109, 25, 31]"
93804,137582,12,"[101, 12, 109, 25, 31]"
93805,137583,12,"[101, 12, 109, 25, 31]"
93806,137584,12,"[101, 12, 109, 25, 31]"
93807,137585,12,"[101, 12, 109, 25, 31]"
93808,137586,12,"[101, 12, 109, 25, 31]"
93809,137587,12,"[101, 12, 109, 25, 31]"
93810,137588,12,"[101, 12, 109, 25, 31]"
93811,137589,12,"[101, 12, 109, 25, 31]"
93812,137590,12,"[101, 12, 109, 25, 31]"
93813,137591,12,"[101, 12, 109, 25, 31]"
93814,137592,12,"[101, 12, 109, 25, 31]"
93815,137593,12,"[101, 12, 109, 25, 31]"
93882,137666,38,"[41, 38, 247]"
93934,137726,12,"[26, 27, 12, 66]"
93935,137727,12,"[26, 27, 12, 66]"
93936,137728,12,"[26, 27, 12, 66]"
93937,137729,12,"[26, 27, 12, 66]"
93938,137730,12,"[25, 66, 12, 109]"
93939,137731,12,"[25, 66, 12, 109]"
93940,137732,12,"[25, 66, 12, 109]"
93941,137733,12,"[25, 66, 12, 109]"
93942,137734,12,"[25, 66, 12, 109]"
93943,137735,12,"[25, 66, 12, 109]"
93944,137736,12,"[25, 66, 12, 109]"
93945,137737,12,"[25, 66, 12, 109]"
93946,137738,12,"[25, 66, 12, 109]"
93947,137739,12,"[25, 66, 12, 109]"
93948,137740,12,"[25, 66, 12, 109]"
94026,137836,12,"[12, 359]"
94027,137837,12,"[12, 359]"
94030,137840,12,"[12, 359]"
94061,137873,12,"[58, 66, 12, 45]"
94062,137874,12,"[58, 66, 12, 45]"
94063,137876,12,"[58, 66, 12, 45]"
94077,137891,21,[21]
94078,137892,21,[21]
94079,137893,21,[21]
94080,137894,21,[21]
94081,137895,21,[21]
94082,137896,21,[21]
94083,137897,21,[21]
94084,137898,21,[21]
94085,137899,21,[21]
94086,137900,21,[21]
94087,137901,21,[21]
94090,137905,17,"[17, 103]"
94091,137906,17,"[17, 103]"
94092,137907,17,"[17, 103]"
94096,137920,15,"[181, 15]"
94097,137921,15,"[181, 15]"
94098,137922,15,"[181, 15]"
94099,137923,15,"[181, 15]"
94100,137924,15,"[181, 15]"
94101,137925,15,"[181, 15]"
94102,137926,15,"[181, 15]"
94103,137927,15,"[181, 15]"
94104,137928,12,"[45, 12, 53]"
94105,137929,12,"[45, 12, 53]"
94109,137933,12,"[45, 12, 53]"
94111,137935,12,"[45, 12, 53]"
94113,137937,12,"[45, 12, 53]"
94115,137939,12,"[45, 12, 53]"
94116,137940,12,"[45, 12, 53]"
94117,137941,12,"[45, 12, 53]"
94118,137942,12,"[89, 66, 12, 25]"
94119,137943,12,"[89, 66, 12, 25]"
94120,137944,12,"[89, 66, 12, 25]"
94121,137945,12,"[89, 66, 12, 25]"
94122,137946,12,"[89, 66, 12, 25]"
94123,137947,12,"[89, 66, 12, 25]"
94124,137948,12,"[89, 66, 12, 25]"
94125,137949,12,"[89, 66, 12, 25]"
94126,137950,12,"[89, 66, 12, 25]"
94127,137951,12,"[89, 66, 12, 25]"
94128,137952,12,"[89, 66, 12, 25]"
94162,137988,17,[17]
94163,137989,17,[17]
94164,137990,17,[17]
94165,137991,12,"[31, 12, 167]"
94166,137992,12,"[31, 12, 167]"
94167,137993,12,"[31, 12, 167]"
94168,137994,12,"[31, 12, 167]"
94169,137995,12,"[31, 12, 167]"
94170,137996,12,"[31, 12, 167]"
94171,137997,12,"[31, 12, 167]"
94172,137998,12,"[31, 12, 167]"
94180,138007,12,"[26, 12, 31]"
94181,138008,12,"[26, 12, 31]"
94183,138010,12,"[26, 12, 31]"
94184,138011,15,[15]
94185,138012,15,[15]
94186,138013,15,[15]
94187,138014,15,[15]
94188,138015,17,[17]
94189,138016,17,[17]
94190,138017,17,[17]
94204,138038,10,[10]
94205,138039,10,[10]
94206,138040,10,[10]
94207,138041,10,[10]
94208,138042,12,"[64, 25, 12]"
94210,138044,12,"[64, 25, 12]"
94211,138045,12,"[64, 25, 12]"
94212,138046,12,"[64, 25, 12]"
94213,138047,12,"[64, 25, 12]"
94214,138048,12,"[64, 25, 12]"
94215,138049,12,"[64, 25, 12]"
94216,138050,12,"[64, 25, 12]"
94217,138051,12,"[64, 25, 12]"
94218,138052,12,"[64, 25, 12]"
94219,138053,12,"[64, 25, 12]"
94228,138062,10,[10]
94229,138063,10,[10]
94230,138064,10,[10]
94231,138065,10,[10]
94232,138066,10,[10]
94233,138067,10,[10]
94234,138068,10,[10]
94235,138069,10,[10]
94236,138070,10,[10]
94237,138071,10,[10]
94295,138132,15,"[183, 236, 15]"
94296,138133,15,"[183, 236, 15]"
94297,138134,15,"[183, 236, 15]"
94298,138135,15,"[183, 236, 15]"
94299,138136,15,"[183, 236, 15]"
94300,138137,15,"[183, 236, 15]"
94301,138138,15,"[183, 236, 15]"
94359,138203,12,"[66, 359, 12, 113, 26]"
94360,138204,12,"[66, 359, 12, 113, 26]"
94361,138205,12,"[66, 359, 12, 113, 26]"
94362,138206,12,"[66, 359, 12, 113, 26]"
94363,138207,12,"[66, 359, 12, 113, 26]"
94364,138208,12,"[66, 359, 12, 113, 26]"
94365,138209,12,"[66, 359, 12, 113, 26]"
94366,138210,12,"[66, 359, 12, 113, 26]"
94367,138211,12,"[66, 359, 12, 113, 26]"
94368,138212,21,[21]
94369,138213,21,[21]
94370,138215,21,[21]
94371,138216,21,[21]
94372,138217,21,[21]
94373,138218,21,[21]
94408,138256,38,"[224, 41, 38]"
94412,138260,38,"[224, 41, 38]"
94414,138262,38,"[224, 41, 38]"
94415,138263,38,"[224, 41, 38]"
94421,138274,12,"[25, 12, 85, 111]"
94422,138275,12,"[25, 12, 85, 111]"
94423,138276,12,"[25, 12, 85, 111]"
94424,138277,12,"[25, 12, 85, 111]"
94425,138278,12,"[25, 12, 85, 111]"
94426,138279,12,"[25, 12, 85, 111]"
94427,138280,12,"[25, 12, 85, 111]"
94428,138281,12,"[25, 12, 85, 111]"
94429,138282,12,"[25, 12, 85, 111]"
94438,138291,12,"[25, 12]"
94439,138292,12,"[25, 12]"
94440,138293,12,"[25, 12]"
94444,138297,12,"[25, 12]"
94445,138298,12,"[25, 12, 111]"
94446,138299,12,"[25, 12, 111]"
94447,138300,12,"[25, 12, 111]"
94448,138301,12,"[25, 12, 111]"
94449,138302,12,"[25, 12, 111]"
94450,138303,12,"[25, 12, 111]"
94451,138304,12,"[25, 12, 85]"
94452,138305,12,"[25, 12, 85]"
94453,138306,12,"[25, 12, 85]"
94458,138311,12,"[88, 25, 12, 111]"
94459,138312,12,"[88, 25, 12, 111]"
94460,138313,12,"[88, 25, 12, 111]"
94461,138314,12,"[88, 25, 12, 111]"
94462,138315,12,"[88, 25, 12, 111]"
94463,138316,12,"[88, 25, 12, 111]"
94464,138317,12,"[88, 25, 12, 111]"
94465,138318,12,"[88, 25, 12, 111]"
94466,138319,12,"[88, 25, 12, 111]"
94467,138320,12,"[88, 25, 12, 111]"
94476,138342,38,"[38, 224, 30]"
94481,138347,38,"[38, 224, 30]"
94486,138353,12,"[25, 12, 109]"
94487,138354,12,"[25, 12, 109]"
94488,138355,12,"[25, 12, 109]"
94534,138406,17,"[17, 103]"
94535,138407,17,"[17, 103]"
94536,138408,17,"[17, 103]"
94537,138409,17,"[17, 103]"
94538,138410,17,"[17, 103]"
94539,138411,17,"[17, 103]"
94540,138412,17,"[17, 103]"
94541,138413,17,"[17, 103]"
94542,138414,17,"[17, 103]"
94543,138415,17,"[17, 103]"
94544,138416,17,"[17, 103]"
94597,138480,15,"[42, 236, 181, 15]"
94600,138484,15,"[42, 236, 181, 15]"
94602,138486,15,"[42, 236, 181, 15]"
94605,138489,15,"[42, 236, 181, 15]"
94621,138506,12,"[12, 70]"
94626,138511,12,"[12, 70]"
94688,138578,15,"[296, 181, 182, 15]"
94689,138579,15,"[296, 181, 182, 15]"
94690,138580,15,"[296, 181, 182, 15]"
94691,138581,15,"[296, 181, 182, 15]"
94692,138582,15,"[495, 236, 15]"
94693,138583,15,"[495, 236, 15]"
94694,138584,15,"[495, 236, 15]"
94695,138585,15,"[495, 236, 15]"
94696,138586,15,"[495, 236, 15]"
94747,138659,38,"[41, 38, 247]"
94810,138732,15,"[495, 236, 15]"
94811,138733,15,"[495, 236, 15]"
94812,138734,15,"[495, 236, 15]"
94813,138735,15,"[495, 236, 15]"
94814,138736,15,"[495, 236, 15]"
94815,138737,15,"[495, 236, 15]"
94816,138738,15,"[495, 236, 15]"
94817,138739,15,"[495, 236, 15]"
94818,138740,15,"[495, 236, 15]"
94976,138917,9,"[137, 9]"
94977,138918,9,"[137, 9]"
94984,138925,38,"[32, 38, 47]"
94988,138929,38,"[32, 38, 47]"
95050,139001,38,"[32, 38]"
95052,139003,1235,"[107, 18, 1235]"
95091,139043,10,"[362, 10]"
95107,139059,5,"[441, 5]"
95108,139060,5,"[441, 5]"
95109,139061,5,"[441, 5]"
95110,139062,5,"[441, 5]"
95111,139063,5,"[441, 5]"
95112,139064,5,"[441, 5]"
95113,139065,5,"[441, 5]"
95114,139066,5,"[441, 5]"
95153,139106,12,"[12, 70]"
95155,139108,12,"[12, 70]"
95156,139109,12,"[12, 70]"
95157,139110,17,"[33, 17]"
95158,139111,17,"[33, 17]"
95159,139112,17,"[33, 17]"
95161,139117,12,"[89, 12, 25]"
95162,139119,12,"[89, 12, 25]"
95163,139120,12,"[89, 12, 25]"
95164,139121,12,"[89, 12, 25]"
95165,139122,12,"[89, 12, 25]"
95166,139123,12,"[89, 12, 25]"
95187,139144,15,[15]
95188,139145,15,[15]
95207,139172,15,"[236, 15]"
95208,139173,15,"[236, 15]"
95209,139174,15,"[236, 15]"
95256,139225,15,[15]
95257,139226,15,[15]
95259,139232,12,"[58, 12, 85]"
95260,139233,12,"[58, 12, 85]"
95261,139234,12,"[58, 12, 85]"
95262,139235,12,"[58, 12, 85]"
95263,139236,12,"[58, 12, 85]"
95319,139323,38,"[250, 38]"
95321,139325,38,"[250, 38]"
95325,139329,38,"[250, 38]"
95326,139330,38,"[250, 38]"
95327,139331,38,"[250, 38]"
95328,139332,38,"[250, 38]"
95329,139333,38,"[250, 38]"
95349,139363,38,[38]
95355,139369,38,[38]
95373,139414,38,"[32, 38]"
95399,139458,12,"[89, 27, 12, 25]"
95400,139459,12,"[89, 27, 12, 25]"
95401,139460,12,"[89, 27, 12, 25]"
95402,139461,12,"[89, 27, 12, 25]"
95424,139484,1235,"[107, 1235]"
95425,139485,1235,"[107, 1235]"
95426,139486,1235,"[107, 1235]"
95427,139487,1235,"[107, 1235]"
95428,139488,1235,"[107, 1235]"
95429,139489,1235,"[107, 1235]"
95430,139490,1235,"[107, 1235]"
95431,139491,1235,"[107, 1235]"
95440,139520,17,"[17, 103]"
95441,139521,17,"[17, 103]"
95442,139522,17,"[17, 103]"
95443,139523,17,"[17, 103]"
95444,139524,17,"[17, 103]"
95445,139525,12,"[58, 12]"
95448,139528,12,"[58, 12]"
95449,139529,12,"[58, 12]"
95452,139532,1235,[1235]
95453,139533,1235,[1235]
95454,139534,1235,[1235]
95455,139535,1235,[1235]
95456,139536,1235,[1235]
95457,139537,1235,[1235]
95469,139584,15,[15]
95474,139589,15,[15]
95479,139626,15,"[495, 236, 15]"
95480,139627,15,"[495, 236, 15]"
95481,139628,15,"[495, 236, 15]"
95482,139629,15,"[495, 236, 15]"
95483,139630,15,"[495, 236, 15]"
95484,139631,15,"[495, 236, 15]"
95485,139632,15,"[495, 236, 15]"
95486,139633,15,"[495, 236, 15]"
95487,139634,15,"[495, 236, 15]"
95488,139635,15,"[495, 236, 15]"
95490,139637,38,"[456, 247, 38, 47]"
95491,139638,38,"[456, 247, 38, 47]"
95516,139663,38,"[32, 38]"
95532,139681,38,"[38, 47]"
95536,139685,38,"[38, 47]"
95537,139686,38,"[38, 47]"
95538,139687,38,"[38, 47]"
95539,139688,38,"[38, 47]"
95556,139718,15,"[296, 181, 15]"
95557,139719,15,"[296, 181, 15]"
95558,139720,15,"[296, 181, 15]"
95559,139721,15,"[296, 181, 15]"
95560,139722,15,"[296, 181, 15]"
95561,139723,15,"[296, 181, 15]"
95562,139724,15,"[296, 181, 15]"
95563,139725,15,"[296, 181, 15]"
95564,139726,15,"[296, 181, 15]"
95565,139727,15,"[296, 181, 15]"
95566,139728,15,"[296, 181, 15]"
95567,139729,15,"[296, 181, 15]"
95601,139765,12,"[25, 12, 109]"
95602,139766,12,"[25, 12, 109]"
95603,139767,12,"[25, 12, 109]"
95604,139768,12,"[25, 12, 109]"
95605,139769,12,"[25, 12, 109]"
95606,139770,12,"[25, 12, 109]"
95607,139771,1235,"[18, 1235]"
95608,139772,1235,"[18, 1235]"
95609,139773,1235,"[18, 1235]"
95610,139774,1235,"[18, 1235]"
95611,139775,1235,"[18, 1235]"
95612,139776,1235,"[18, 1235]"
95613,139777,1235,"[18, 1235]"
95615,139792,38,"[32, 38]"
95626,139804,38,"[32, 38]"
95665,139844,12,"[27, 12]"
95683,139862,38,[38]
95695,139875,38,"[38, 47]"
95696,139876,38,"[38, 47]"
95744,139948,15,"[183, 42, 236, 15]"
95745,139949,15,"[183, 42, 236, 15]"
95746,139950,15,"[183, 42, 236, 15]"
95747,139951,15,"[183, 42, 236, 15]"
95748,139952,15,"[183, 42, 236, 15]"
95749,139953,15,"[183, 42, 236, 15]"
95750,139954,15,"[183, 42, 236, 15]"
95785,139990,15,"[337, 182, 15]"
95786,139991,15,"[337, 182, 15]"
95787,139992,15,"[337, 182, 15]"
95788,139993,15,"[337, 182, 15]"
95789,139994,15,"[337, 182, 15]"
95790,139995,15,"[337, 182, 15]"
95901,140120,38,"[32, 38]"
95908,140134,15,"[181, 15]"
95909,140135,15,"[181, 15]"
95981,140258,15,"[400, 495, 182, 15]"
95982,140259,15,"[400, 495, 182, 15]"
95983,140260,15,"[400, 495, 182, 15]"
95984,140261,15,"[400, 495, 182, 15]"
95985,140262,15,"[400, 495, 182, 15]"
95986,140263,15,"[400, 495, 182, 15]"
95988,140266,38,"[514, 38]"
95995,140274,15,[15]
95998,140277,15,[15]
96009,140288,15,[15]
96011,140290,15,[15]
96017,140296,15,[15]
96020,140299,15,[15]
96023,140303,15,[15]
96025,140305,15,[15]
96026,140306,15,[15]
96035,140315,38,"[38, 47]"
96036,140316,38,"[38, 47]"
96037,140317,15,"[236, 15]"
96038,140318,15,"[236, 15]"
96039,140319,15,"[236, 15]"
96040,140320,15,"[236, 15]"
96041,140321,15,"[236, 15]"
96042,140322,15,"[236, 15]"
96043,140323,15,"[236, 15]"
96044,140324,15,"[236, 15]"
96049,140329,15,"[236, 15]"
96050,140330,15,"[236, 15]"
96051,140331,15,"[236, 15]"
96052,140332,15,"[236, 15]"
96053,140333,15,"[236, 15]"
96054,140334,15,"[236, 15]"
96055,140335,15,"[236, 15]"
96056,140336,15,"[236, 15]"
96057,140337,15,"[236, 15]"
96058,140338,15,"[236, 15]"
96059,140339,15,"[236, 15]"
96060,140340,15,"[236, 15]"
96061,140341,15,"[236, 15]"
96062,140342,15,"[236, 15]"
96063,140343,15,"[236, 15]"
96064,140344,15,"[236, 15]"
96067,140347,15,[15]
96081,140363,15,"[495, 15]"
96082,140365,15,"[495, 15]"
96083,140366,15,"[495, 15]"
96084,140367,15,"[495, 15]"
96085,140368,15,"[495, 15]"
96086,140369,15,"[495, 15]"
96087,140370,15,"[495, 15]"
96088,140371,15,"[495, 15]"
96089,140372,15,"[495, 15]"
96090,140373,15,"[495, 15]"
96091,140374,15,"[495, 15]"
96092,140375,15,"[495, 15]"
96093,140376,15,"[495, 15]"
96094,140377,15,"[495, 15]"
96095,140378,15,"[495, 15]"
96096,140379,15,"[495, 15]"
96097,140380,15,"[495, 15]"
96099,140383,12,"[25, 27, 12]"
96100,140384,15,"[286, 15]"
96101,140385,15,"[286, 15]"
96102,140386,15,"[286, 15]"
96103,140387,15,"[286, 15]"
96137,140421,12,"[66, 12]"
96220,140561,15,"[181, 182, 15]"
96221,140562,15,"[181, 182, 15]"
96222,140563,15,"[181, 182, 15]"
96223,140564,15,"[181, 182, 15]"
96224,140565,15,"[181, 182, 15]"
96225,140566,15,"[181, 182, 15]"
96233,140576,12,"[25, 12]"
96236,140579,9,"[169, 9]"
96241,140584,2,"[81, 2, 92]"
96244,140587,12,"[25, 66, 12]"
96257,140601,21,[21]
96258,140602,21,[21]
96262,140606,21,[21]
96263,140607,21,[21]
96377,140788,17,"[33, 17, 94]"
96378,140789,17,"[33, 17, 94]"
96379,140790,17,"[33, 17, 94]"
96380,140791,17,"[33, 17, 94]"
96381,140792,17,"[33, 17, 94]"
96382,140794,17,"[33, 17, 94]"
96420,140838,12,"[58, 12]"
96421,140839,12,"[58, 12]"
96440,140871,17,"[17, 103]"
96441,140872,17,"[17, 103]"
96442,140873,17,"[17, 103]"
96443,140874,17,"[17, 103]"
96444,140875,17,"[17, 103]"
96489,140941,5,"[322, 5]"
96490,140942,5,"[322, 5]"
96491,140943,5,"[322, 5]"
96492,140944,5,"[322, 5]"
96493,140945,5,"[322, 5]"
96494,140946,5,"[322, 5]"
96496,140948,5,"[322, 5]"
96497,140949,5,"[322, 5]"
96498,140950,5,"[322, 5]"
96499,140951,5,"[322, 5]"
96500,140952,5,"[322, 5]"
96550,141059,15,[15]
96554,141063,15,[15]
96559,141074,1235,"[18, 1235]"
96561,141076,38,"[32, 38]"
96609,141134,1235,"[107, 1235]"
96610,141135,1235,"[107, 1235]"
96611,141136,1235,"[107, 1235]"
96612,141137,1235,"[107, 1235]"
96613,141138,1235,"[107, 1235]"
96614,141139,1235,"[107, 1235]"
96616,141141,1235,"[107, 1235]"
96617,141143,1235,"[107, 1235]"
96618,141144,1235,"[18, 1235]"
96619,141157,21,"[100, 21]"
96620,141158,21,"[100, 21]"
96621,141159,21,"[100, 21]"
96622,141160,21,"[100, 21]"
96623,141161,21,"[100, 21]"
96624,141162,21,"[100, 21]"
96625,141163,21,"[100, 21]"
96626,141164,21,"[100, 21]"
96627,141165,21,"[100, 21]"
96628,141166,21,"[100, 21]"
96629,141167,21,"[100, 21]"
96630,141168,21,"[100, 21]"
96632,141170,12,"[71, 12, 45, 53, 25]"
96633,141171,12,"[71, 12, 45, 53, 25]"
96634,141172,12,"[71, 12, 45, 53, 25]"
96635,141173,12,"[71, 12, 45, 53, 25]"
96640,141179,10,"[10, 362]"
96641,141180,10,"[10, 362]"
96642,141181,10,"[10, 362]"
96643,141182,10,"[10, 362]"
96666,141230,15,"[181, 15]"
96667,141231,15,"[181, 15]"
96688,141264,38,"[32, 38]"
96703,141282,1235,"[107, 18, 1235]"
96704,141283,1235,"[107, 18, 1235]"
96705,141284,1235,"[107, 18, 1235]"
96706,141285,1235,"[107, 18, 1235]"
96707,141286,1235,"[107, 18, 1235]"
96708,141287,1235,"[107, 18, 1235]"
96709,141288,1235,"[107, 18, 1235]"
96710,141289,1235,"[107, 18, 1235]"
96711,141290,1235,"[107, 18, 1235]"
96712,141291,1235,"[107, 18, 1235]"
96713,141292,1235,"[107, 18, 1235]"
96714,141293,1235,"[107, 18, 1235]"
96715,141295,1235,"[107, 18, 1235]"
96716,141296,1235,"[107, 18, 1235]"
96717,141297,1235,"[107, 18, 1235]"
96719,141299,1235,"[107, 18, 1235]"
96720,141300,1235,"[107, 18, 1235]"
96723,141303,1235,"[107, 18, 1235]"
96724,141304,21,"[539, 100, 21]"
96727,141310,15,"[296, 182, 15]"
96758,141368,21,[21]
96759,141369,21,[21]
96760,141370,21,[21]
96761,141371,21,[21]
96762,141372,21,[21]
